attribution,basis,instrument_class,auscope_sites,funding_names_auscope,manufacturer,model,serial,serial_reconstructed,serial_merged,serial_variant_conflict,integrated_node,roles,n_networks,networks,networks_auscope,networks_other,n_networks_other,n_deployments,coverage_start,coverage_end,coverage_pidinst,still_deployed,countries,network_dois,raw_model_variants
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C3610,False,,False,False,datalogger,1,S1,,S1,1,1,2013-05-28,,2013-05-28/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4223,False,,False,False,datalogger,1,S1,,S1,1,1,2013-05-24,,2013-05-24/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4361,False,,False,False,datalogger,1,S1,,S1,1,1,2013-10-20,,2013-10-20/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4362,False,,False,False,datalogger,1,S1,,S1,1,1,2013-09-15,,2013-09-15/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4363,False,,False,False,datalogger,1,S1,,S1,1,1,2013-11-21,,2013-11-21/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4399,False,,False,False,datalogger,1,S1,,S1,1,1,2013-09-24,,2013-09-24/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4407,False,,False,False,datalogger,1,S1,,S1,1,1,2013-11-21,,2013-11-21/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4415,False,,False,False,datalogger,1,S1,,S1,1,1,2022-11-01,,2022-11-01/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4416,False,,False,False,datalogger,1,S1,,S1,1,1,2013-08-26,,2013-08-26/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4417,False,,False,False,datalogger,1,S1,,S1,1,1,2013-05-24,,2013-05-24/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4418,False,,False,False,datalogger,1,S1,,S1,1,1,2013-08-26,,2013-08-26/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4420,False,,False,False,datalogger,1,S1,,S1,1,1,2013-08-26,,2013-08-26/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4421,False,,False,False,datalogger,1,S1,,S1,1,1,2013-08-29,,2013-08-29/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4422,False,,False,False,datalogger,1,S1,,S1,1,1,2019-07-14,,2019-07-14/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4423,False,,False,False,datalogger,1,S1,,S1,1,1,2013-09-15,,2013-09-15/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4425,False,,False,False,datalogger,1,S1,,S1,1,1,2013-05-24,,2013-05-24/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4426,False,,False,False,datalogger,1,S1,,S1,1,1,2013-05-24,,2013-05-24/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4428,False,,False,False,datalogger,1,S1,,S1,1,1,2013-06-24,,2013-06-24/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4429,False,,False,False,datalogger,1,S1,,S1,1,1,2013-08-26,,2013-08-26/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4577,False,,False,False,datalogger,1,S1,,S1,1,1,2013-11-01,,2013-11-01/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp CMG-6TD,C4578,False,,False,False,datalogger,1,S1,,S1,1,1,2013-09-26,,2013-09-26/,True,AUS,10.7914/SN/S1',Guralp CMG-6TD
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,True,Guralp Systems,Guralp CMG-CD24 OBS,C3066,False,,False,False,datalogger,1,3F,,3F,1,1,2020-10-24,2021-07-12,2020-10-24/2021-07-12,False,Australia,10.7914/SN/3F_2020,Guralp CMG-CD24 OBS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,True,Guralp Systems,Guralp CMG-CD24 OBS,C3156,False,,False,False,datalogger,1,3F,,3F,1,1,2020-10-29,2021-02-22,2020-10-29/2021-02-22,False,Australia,10.7914/SN/3F_2020,Guralp CMG-CD24 OBS
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,True,Guralp Systems,Guralp Certimus 120s,3167,False,,False,False,sensor,1,3F,,3F,1,1,2021-04-21,2021-06-19,2021-04-21/2021-06-19,False,Australia,10.7914/SN/3F_2020,Guralp Certimus 120s
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,True,Guralp Systems,Guralp Certimus 120s,4149,False,,False,True,sensor,1,3F,,3F,1,1,2021-06-13,2021-08-04,2021-06-13/2021-08-04,False,Australia,10.7914/SN/3F_2020,Guralp Certimus 120s
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,True,Guralp Systems,Guralp Certimus 120s,4447,False,,False,False,sensor,1,3F,,3F,1,1,2021-05-07,2022-02-15,2021-05-07/2022-02-15,False,Australia,10.7914/SN/3F_2020,Guralp Certimus 120s
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,True,Guralp Systems,Guralp Certimus 120s,4730,False,,False,False,sensor,1,3F,,3F,1,1,2021-05-27,2021-07-23,2021-05-27/2021-07-23,False,Australia,10.7914/SN/3F_2020,Guralp Certimus 120s
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,True,Guralp Systems,Guralp Certimus 120s,63838,False,,False,False,sensor,1,3F,,3F,1,1,2021-06-01,2021-07-23,2021-06-01/2021-07-23,False,Australia,10.7914/SN/3F_2020,Guralp Certimus 120s
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,False,Guralp Systems,Guralp Certis,1101,False,,False,False,sensor,1,WG,,WG,1,1,2025-05-24,2026-04-28,2025-05-24/2026-04-28,False,,10.7914/xagc-se62,Guralp Certis
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,False,Guralp Systems,Guralp Certis,1102,False,,False,False,sensor,1,WG,,WG,1,1,2025-05-23,2026-04-28,2025-05-23/2026-04-28,False,,10.7914/xagc-se62,Guralp Certis
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,False,Guralp Systems,Guralp Certis,1103,False,,False,False,sensor,1,WG,,WG,1,1,2025-05-25,2026-04-25,2025-05-25/2026-04-25,False,,10.7914/xagc-se62,Guralp Certis
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,False,Guralp Systems,Guralp Certis,1106,False,,False,False,sensor,1,WG,,WG,1,1,2025-05-28,2026-04-23,2025-05-28/2026-04-23,False,,10.7914/xagc-se62,Guralp Certis
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,False,Guralp Systems,Guralp Certis,1107,False,,False,False,sensor,1,WG,,WG,1,1,2025-05-23,2026-04-29,2025-05-23/2026-04-29,False,,10.7914/xagc-se62,Guralp Certis
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,1263,False,,False,False,datalogger,1,WG,,WG,1,2,2024-01-08,2026-05-14,2024-01-08/2026-05-14,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,1563,False,,False,False,datalogger,1,WG,,WG,1,2,2024-01-08,2026-04-23,2024-01-08/2026-04-23,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,2673,False,,False,False,datalogger,1,WG,,WG,1,1,2022-11-20,2023-12-06,2022-11-20/2023-12-06,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,2763,False,,False,False,datalogger,1,WG,,WG,1,1,2024-02-29,2025-03-03,2024-02-29/2025-03-03,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,2863,False,,False,False,datalogger,1,WG,,WG,1,3,2022-12-03,2026-05-07,2022-12-03/2026-05-07,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,2C63,False,,False,False,datalogger,1,WG,,WG,1,2,2023-02-02,2026-05-15,2023-02-02/2026-05-15,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,2F63,False,,False,False,datalogger,1,WG,,WG,1,2,2023-02-26,2026-04-29,2023-02-26/2026-04-29,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,3263,False,,False,False,datalogger,1,WG,,WG,1,1,2024-05-22,2025-03-05,2024-05-22/2025-03-05,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,3363,False,,False,False,datalogger,1,WG,,WG,1,1,2024-03-02,2025-03-05,2024-03-02/2025-03-05,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,3463,False,,False,False,datalogger,1,WG,,WG,1,1,2023-02-02,2023-07-12,2023-02-02/2023-07-12,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,3563,False,,False,False,datalogger,1,WG,,WG,1,2,2024-01-08,2026-04-29,2024-01-08/2026-04-29,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,5662,False,,False,False,datalogger,1,WG,,WG,1,1,2024-03-03,2025-03-08,2024-03-03/2025-03-08,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,5862,False,,False,False,datalogger,1,WG,,WG,1,2,2022-12-15,2026-04-23,2022-12-15/2026-04-23,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,5962,False,,False,False,datalogger,1,WG,,WG,1,1,2022-12-09,2025-03-04,2022-12-09/2025-03-04,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,6F65,False,,False,False,datalogger,1,WG,,WG,1,1,2024-06-07,2025-04-15,2024-06-07/2025-04-15,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,AA61,False,,False,False,datalogger,1,WG,,WG,1,2,2022-12-01,2025-03-10,2022-12-01/2025-03-10,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,AC61,False,,False,False,datalogger,1,WG,,WG,1,2,2022-12-07,2026-02-13,2022-12-07/2026-02-13,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,B762,False,,False,False,datalogger,1,WG,,WG,1,3,2022-12-03,2026-04-28,2022-12-03/2026-04-28,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,B862,False,,False,False,datalogger,1,WG,,WG,1,3,2023-02-21,2025-10-17,2023-02-21/2025-10-17,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,B962,False,,False,False,datalogger,1,WG,,WG,1,3,2023-02-02,2026-04-20,2023-02-02/2026-04-20,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,BA62,False,,False,False,datalogger,1,WG,,WG,1,1,2025-05-15,2026-05-08,2025-05-15/2026-05-08,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,BB62,False,,False,False,datalogger,1,WG,,WG,1,2,2024-03-04,2025-10-16,2024-03-04/2025-10-16,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,BC62,False,,False,False,datalogger,1,WG,,WG,1,2,2024-01-08,2025-10-07,2024-01-08/2025-10-07,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,BD62,False,,False,False,datalogger,1,WG,,WG,1,1,2025-05-25,2026-04-25,2025-05-25/2026-04-25,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,BE62,False,,False,False,datalogger,1,WG,,WG,1,1,2025-05-28,2026-05-09,2025-05-28/2026-05-09,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,BF62,False,,False,False,datalogger,1,WG,,WG,1,2,2024-03-01,2026-05-23,2024-03-01/2026-05-23,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,C062,False,,False,False,datalogger,1,WG,,WG,1,1,2022-12-09,2025-03-04,2022-12-09/2025-03-04,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,C162,False,,False,False,datalogger,1,WG,,WG,1,2,2024-03-02,2026-05-14,2024-03-02/2026-05-14,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,C262,False,,False,False,datalogger,1,WG,,WG,1,1,2024-03-06,2025-03-14,2024-03-06/2025-03-14,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,C362,False,,False,False,datalogger,1,WG,,WG,1,2,2022-12-10,2026-05-03,2022-12-10/2026-05-03,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,C462,False,c462,False,False,datalogger,1,WG,,WG,1,2,2024-03-05,2026-05-06,2024-03-05/2026-05-06,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,C562,False,,False,False,datalogger,1,WG,,WG,1,2,2023-02-28,2026-04-26,2023-02-28/2026-04-26,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,C662,False,,False,False,datalogger,1,WG,,WG,1,2,2024-03-02,2026-03-24,2024-03-02/2026-03-24,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,C762,False,,False,False,datalogger,1,WG,,WG,1,3,2022-12-21,2026-03-14,2022-12-21/2026-03-14,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,C962,False,,False,False,datalogger,1,WG,,WG,1,3,2022-11-29,2025-07-16,2022-11-29/2025-07-16,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,CA62,False,,False,False,datalogger,1,WG,,WG,1,1,2024-06-01,2025-03-08,2024-06-01/2025-03-08,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,CA72,False,,False,False,datalogger,1,WG,,WG,1,1,2025-05-24,2026-04-28,2025-05-24/2026-04-28,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,CB62,False,,False,False,datalogger,1,WG,,WG,1,2,2023-02-23,2026-05-16,2023-02-23/2026-05-16,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,CC62,False,,False,False,datalogger,1,WG,,WG,1,2,2024-09-03,2026-05-15,2024-09-03/2026-05-15,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,CD62,False,,False,False,datalogger,1,WG,,WG,1,3,2022-11-15,2026-04-30,2022-11-15/2026-04-30,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,CE62,False,,False,False,datalogger,1,WG,,WG,1,3,2023-06-14,2026-05-15,2023-06-14/2026-05-15,False,Australia,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,FD62,False,,False,False,datalogger,1,WG,,WG,1,1,2024-01-29,2025-03-05,2024-01-29/2025-03-05,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUS,c263,False,,False,False,datalogger,1,WG,,WG,1,1,2025-05-22,2025-10-30,2025-05-22/2025-10-30,False,,10.7914/xagc-se62,Guralp MINIMUS
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUSL,6782,False,,False,False,datalogger,1,WG,,WG,1,1,2024-04-25,2024-12-19,2024-04-25/2024-12-19,False,,10.7914/xagc-se62,Guralp MINIMUSL
unattributed,"no ANSIR/AuScope record, not ANU-built",datalogger,,False,Guralp Systems,Guralp MINIMUSL,6F65,False,,False,False,datalogger,1,WG,,WG,1,1,2024-04-25,2025-03-09,2024-04-25/2025-03-09,False,,10.7914/xagc-se62,Guralp MINIMUSL
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,False,Guralp Systems,Guralp certis,CTS-1101,False,,False,False,sensor,1,WG,,WG,1,1,2024-02-29,2025-03-03,2024-02-29/2025-03-03,False,,10.7914/xagc-se62,Guralp certis
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,False,Guralp Systems,Guralp certis,CTS-1102,False,,False,False,sensor,1,WG,,WG,1,1,2024-03-03,2025-03-09,2024-03-03/2025-03-09,False,,10.7914/xagc-se62,Guralp certis
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,False,Guralp Systems,Guralp certis,CTS-1103,False,,False,False,sensor,1,WG,,WG,1,1,2024-03-01,2025-03-06,2024-03-01/2025-03-06,False,,10.7914/xagc-se62,Guralp certis
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,False,Guralp Systems,Guralp certis,CTS-1106,False,,False,False,sensor,1,WG,,WG,1,1,2024-01-29,2025-03-05,2024-01-29/2025-03-05,False,,10.7914/xagc-se62,Guralp certis
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,False,Guralp Systems,Guralp certis,CTS-1107,False,,False,False,sensor,1,WG,,WG,1,1,2024-03-01,2025-03-06,2024-03-01/2025-03-06,False,,10.7914/xagc-se62,Guralp certis
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,False,Guralp Systems,Guralp certis,CTS-1214,False,,False,False,sensor,1,WG,,WG,1,1,2024-04-25,2024-12-19,2024-04-25/2024-12-19,False,,10.7914/xagc-se62,Guralp certis
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,False,Guralp Systems,Guralp certis,CTS-1218,False,,False,False,sensor,1,WG,,WG,1,1,2024-04-25,2025-03-09,2024-04-25/2025-03-09,False,,10.7914/xagc-se62,Guralp certis
unattributed,"no ANSIR/AuScope record, not ANU-built",broadband,,False,Guralp Systems,Guralp certis,CTS-1220,False,,False,False,sensor,1,WG,,WG,1,1,2024-06-07,2025-04-15,2024-06-07/2025-04-15,False,,10.7914/xagc-se62,Guralp certis
unattributed,"no ANSIR/AuScope record, not ANU-built",unclassified,,False,Lennartz Electronic,,E-Y10,False,,False,False,sensor,1,OZ,,OZ,1,1,2018-08-02,,2018-08-02/,True,,,
unattributed,"no ANSIR/AuScope record, not ANU-built",short-period,,True,Lennartz Electronic,Lennartz LE-3Dlite MkII,012,False,12,False,False,sensor,3,1Q; 7S; 7U,,1Q; 7S; 7U,3,3,2006-10-08,2017-10-23,2006-10-08/2017-10-23,False,Australia,10.1080/08120099.2010.481325; 10.7914/SN/1Q_2016; 10.7914/SN/7U_2007,LE-3Dlite MkII; Lennartz LE-3Dlite MkII; Lennartz LE-3Dlite MkII (400 v/m/s)
unattributed,"no ANSIR/AuScope record, not ANU-built",short-period,,True,Lennartz Electronic,Lennartz LE-3Dlite MkII,015,False,15,False,False,sensor,2,1Q; 7S,,1Q; 7S,2,2,2006-10-03,2017-10-13,2006-10-03/2017-10-13,False,Australia,10.1080/08120099.2010.481325; 10.7914/SN/1Q_2016,Lennartz LE-3Dlite MkII; Lennartz LE-3Dlite MkII (400 v/m/s)
unattributed,"no ANSIR/AuScope record, not ANU-built",short-period,,True,Lennartz Electronic,Lennartz LE-3Dlite MkII,019,False,19,False,False,sensor,2,1Q; 7S,,1Q; 7S,2,2,2006-10-05,2017-10-10,2006-10-05/2017-10-10,False,Australia,10.1080/08120099.2010.481325; 10.7914/SN/1Q_2016,Lennartz LE-3Dlite MkII; Lennartz LE-3Dlite MkII (400 v/m/s)
unattributed,"no ANSIR/AuScope record, not ANU-built",short-period,,False,Lennartz Electronic,Lennartz LE-3Dlite MkII,0194,False,194,False,False,sensor,2,7T; 7U,,7T; 7U,2,2,2007-02-14,2008-10-15,2007-02-14/2008-10-15,False,Australia,10.7914/SN/7T_2007; 10.7914/SN/7U_2007,LE-3Dlite MkII
unattributed,"no ANSIR/AuScope record, not ANU-built",short-period,,False,Lennartz Electronic,Lennartz LE-3Dlite MkII,021,False,,False,False,sensor,1,7S,,7S,1,1,2006-10-03,2007-04-17,2006-10-03/2007-04-17,False,Australia,10.1080/08120099.2010.481325,Lennartz LE-3Dlite MkII
unattributed,"no ANSIR/AuScope record, not ANU-built",short-period,,False,Lennartz Electronic,Lennartz LE-3Dlite MkII,028,False,,False,False,sensor,1,7U,,7U,1,1,2007-11-30,2009-01-24,2007-11-30/2009-01-24,False,Australia,10.7914/SN/7U_2007,LE-3Dlite MkII
unattributed,"no ANSIR/AuScope record, not ANU-built",short-period,,True,Lennartz Electronic,Lennartz LE-3Dlite MkII,030,False,30,False,False,sensor,2,1Q; 7S,,1Q; 7S,2,2,2006-10-07,2017-10-12,2006-10-07/2017-10-12,False,Australia,10.1080/08120099.2010.481325; 10.7914/SN/1Q_2016,Lennartz LE-3Dlite MkII; Lennartz LE-3Dlite MkII (400 v/m/s)
unattributed,"no ANSIR/AuScope record, not ANU-built",short-period,,False,Lennartz Electronic,Lennartz LE-3Dlite MkII,043,False,,False,False,sensor,1,1K,,1K,1,1,2014-10-15,2015-09-10,2014-10-15/2015-09-10,False,Australia,,Lennartz LE-3Dlite MkII (400 v/m/s)
unattributed,"no ANSIR/AuScope record, not ANU-built",short-period,,True,Lennartz Electronic,Lennartz LE-3Dlite MkII,053,False,53,False,False,sensor,2,1Q; 7S,,1Q; 7S,2,2,2006-10-04,2017-06-15,2006-10-04/2017-06-15,False,Australia,10.1080/08120099.2010.481325; 10.7914/SN/1Q_2016,Lennartz LE-3Dlite MkII; Lennartz LE-3Dlite MkII (400 v/m/s)
unattributed,"no ANSIR/AuScope record, not ANU-built",short-period,,True,Lennartz Electronic,Lennartz LE-3Dlite MkII,056,False,56,False,False,sensor,3,1Q; 7L; 7T,,1Q; 7L; 7T,3,3,2007-02-15,2017-10-24,2007-02-15/2017-10-24,False,Australia,10.7914/SN/1Q_2016; 10.7914/SN/7L_2011; 10.7914/SN/7T_2007,LE-3Dlite MkII; Lennartz LE-3Dlite MkII (400 v/m/s)
unattributed,"no ANSIR/AuScope record, not ANU-built",short-period,,False,Lennartz Electronic,Lennartz LE-3Dlite MkII,184,False,,False,False,sensor,2,1K; 7T,,1K; 7T,2,2,2007-02-12,2015-09-10,2007-02-12/2015-09-10,False,Australia,10.7914/SN/7T_2007,LE-3Dlite MkII; Lennartz LE-3Dlite MkII (400 v/m/s)
